Company Email:,公司電子郵件：,module,Magento_Company,
VAT/TAX ID:,增值稅/稅號：,module,Magento_Company,
Re-seller ID:,轉售者編號：,module,Magento_Company,
Street Address:,街道地址：,module,Magento_Company,
City:,城市：,module,Magento_Company,
Country:,國家：,module,Magento_Company,
State/Province:,州/省：,module,Magento_Company,
ZIP/Postal Code:,郵編/郵政編碼：,module,Magento_Company,
Phone Number:,電話號碼：,module,Magento_Company,
Job Title:,職稱：,module,Magento_Company,
Email Address:,電子郵件地址：,module,Magento_Company,
Prefix:,字首：,module,Magento_Company,
First Name:,名：,module,Magento_Company,
Middle Name/Initial:,中間名/姓名首字母：,module,Magento_Company,
Last Name:,姓：,module,Magento_Company,
Suffix:,後綴：,module,Magento_Company,
Gender:,性別：,module,Magento_Company,
Duplicated,重複的,module,Magento_Company,
Company Structure,公司結構,module,Magento_Company,
Page not found.,找不到頁面。,module,Magento_Company,
Something went wrong.,發生錯誤,module,Magento_Company,
New Company,新公司,module,Magento_Company,
Thank you! We're reviewing your request and will contact you soon,謝謝！ 我們正在審核您的請求，並將盡快與您聯繫,module,Magento_Company,
An error occurred on the server. Your changes have not been saved.,服務器上發生錯誤。 您的更改尚未保存。,module,Magento_Company,
Incorrect CAPTCHA,不正確的驗證碼。,module,Magento_Company,
Create New Company,建立新公司,module,Magento_Company,
A total of %1 record(s) were updated.,總共%1個記錄已更新。,module,Magento_Company,
Something went wrong. Please try again later.,出問題了。 請稍後再試。,module,Magento_Company,
"Invalid value of ""%value"" provided for the email field.",為電子郵件字段提供了無效的“%value”值。,module,Magento_Company,
"Invalid value ""%value"" given for the website ID field.",網站ID字段給出的值“%value”無效。,module,Magento_Company,
You have deleted company %companyName.,您已刪除公司%companyName。,module,Magento_Company,
The company no longer exists.,該公司不再存在。,module,Magento_Company,
The requested company is not found,找不到要求的公司,module,Magento_Company,
Please correct the data sent.,請更正發送的資料。,module,Magento_Company,
can not be saved,無法保存,module,Magento_Company,
A total of %1 record(s) were deleted.,總共%1個記錄已被刪除。,module,Magento_Company,
Could not save company,無法保存公司,module,Magento_Company,
You have saved company %companyName.,您已保存公司%companyName。,module,Magento_Company,
You have created company %companyName.,您已建立公司%companyName。,module,Magento_Company,
"A user with this email address already exists in the system. If you proceed, the user will be linked to your company.",具有該電子郵件地址的用戶已存在於系統中。如果繼續，該用戶將鏈接到您的公司。,module,Magento_Company,
A user with this email address is already a member of your company.,使用此電子郵件地址的用戶已經是您公司的成員。,module,Magento_Company,
A user with this email address already exists in the system. Enter a different email address to create this user.,具有該電子郵件地址的用戶已存在於系統中。輸入其他電子郵件地址以建立此用戶。,module,Magento_Company,
You are not allowed to do this.,您無權執行此操作。,module,Magento_Company,
Cannot create the customer.,無法建立客戶。,module,Magento_Company,
The customer was successfully created.,客戶已成功建立。,module,Magento_Company,
You cannot delete yourself.,您無法刪除自己。,module,Magento_Company,
Cannot delete this user.,無法刪除該用戶。,module,Magento_Company,
The customer was successfully deleted.,客戶已成功刪除。,module,Magento_Company,
The customer was successfully updated.,客戶已成功更新。,module,Magento_Company,
Company Profile,公司簡介,module,Magento_Company,
The changes you made on the company profile have been successfully saved.,您在公司資料上所做的更改已成功保存。,module,Magento_Company,
You must fill in all required fields before you can continue.,您必須先填寫所有必填字段，然後才能繼續。,module,Magento_Company,
Bad Request,錯誤的請求,module,Magento_Company,
You have deleted role %companyRoleName.,您已刪除角色%companyRoleName。,module,Magento_Company,
Add New Role,添加新角色,module,Magento_Company,
Edit Role,編輯角色,module,Magento_Company,
Roles and Permissions,角色和權限,module,Magento_Company,
The tree retrieved successfully.,該樹已成功檢索。,module,Magento_Company,
The item was successfully moved.,該項目已成功移動。,module,Magento_Company,
The team was successfully deleted.,該團隊已成功刪除。,module,Magento_Company,
The team was successfully updated.,團隊已成功更新。,module,Magento_Company,
The team was successfully created.,團隊已成功建立。,module,Magento_Company,
Company Users,公司用戶,module,Magento_Company,
A customer with the same email already assigned to company.,具有相同電子郵件的客戶已分配給公司。,module,Magento_Company,
Active,激活,module,Magento_Company,
Pending Approval,待批准,module,Magento_Company,
Rejected,拒絕了,module,Magento_Company,
Blocked,受阻,module,Magento_Company,
The company admin cannot be moved to a different location in the company structure.,公司管理員不能移動到公司結構中的其他位置。,module,Magento_Company,
A user or a team cannot be moved under itself.,用戶或團隊無法在自己下方移動。,module,Magento_Company,
A user or a team cannot be moved under its child user or team.,用戶或團隊不能在其子用戶或團隊下移動。,module,Magento_Company,
The specified parent ID belongs to a different company. The specified entity (team or user) and its new parent must belong to the same company.,指定的父ID屬於其他公司。 指定的實體（團隊或用戶）及其新的父公司必須屬於同一公司。,module,Magento_Company,
Unable to move customer structure.,無法移動客戶結構。,module,Magento_Company,
Cannot delete company with id %1,無法刪除ID為%1的公司,module,Magento_Company,
No company admin email is specified in request.,請求中未指定公司管理員電子郵件。,module,Magento_Company,
No company admin website ID is specified in request.,請求中未指定公司管理員網站ID。,module,Magento_Company,
No such entity with id = %idValue,沒有ID =%idValue的此類實體,module,Magento_Company,
The user %1 is the company admin and cannot be set to inactive. You must set another user as the company admin first.,用戶%1是公司管理員，不能設置為非活動狀態。 您必須首先將另一個用戶設置為公司管理員。,module,Magento_Company,
You cannot update the requested attribute. Row ID: %fieldName = %fieldValue.,您無法更新請求的屬性。 行ID：%fieldName =%fieldValue。,module,Magento_Company,
Invalid attribute value. Cannot change company for a company admin.,無效的屬性值。 無法為公司管理員更改公司。,module,Magento_Company,
Company admin,公司管理員,module,Magento_Company,
Company user,公司用戶,module,Magento_Company,
Individual user,個人用戶,module,Magento_Company,
Inactive,閒置,module,Magento_Company,
"Unable to set ""allow"" for the resource because its parent resource(s) is set to ""deny"".",無法將資源設置為“允許”，因為其父資源設置為“拒絕”。,module,Magento_Company,
Invalid login or password.,無效的登錄名或密碼。,module,Magento_Company,
This account is locked.,此帳戶已被鎖定。,module,Magento_Company,
"Your account is not yet approved. If you have questions, please contact the seller.",您的帳戶尚未被批准。如有疑問，請聯繫賣家。,module,Magento_Company,
There was an error saving custom attributes.,保存自定義屬性時出錯。,module,Magento_Company,
"Invalid value of ""%value"" provided for the %fieldName field.",為%fieldName字段提供了無效的“%value”值。,module,Magento_Company,
"""%fieldName"" is required. Enter and try again.",“%fieldName”是必需的。輸入並重試。,module,Magento_Company,
No such entity with %fieldName = %fieldValue,沒有這樣的具有%fieldName =%fieldValue的實體,module,Magento_Company,
This role cannot be deleted because users are assigned to it. Reassign the users to another role to continue.,無法刪除此角色，因為已為其分配了用戶。將用戶重新分配給另一個角色以繼續。,module,Magento_Company,
You cannot delete a role when it is the only role in the company. You must create another role before deleting this role.,如果角色是公司中的唯一角色，則無法刪除。您必須先建立另一個角色，然後再刪除該角色。,module,Magento_Company,
User role with this name already exists. Enter a different name to save this role.,具有該名稱的用戶角色已經存在。輸入其他名稱以保存此角色。,module,Magento_Company,
Cannot delete role with id %1,無法刪除ID為%1的角色,module,Magento_Company,
Type %1 is not an instance of %2,類型%1不是%2的實例,module,Magento_Company,
"The selected user is inactive. To continue, select another user or activate the current user.",所選用戶處於非活動狀態。要繼續，請選擇另一個用戶或激活當前用戶。,module,Magento_Company,
This customer is a user of a different company. Enter a different email address to continue.,該客戶是另一家公司的用戶。輸入其他電子郵件地址以繼續。,module,Magento_Company,
Company with this email address already exists in the system. Enter a different email address to continue.,具有該電子郵件地址的公司已存在於系統中。輸入其他電子郵件地址以繼續。,module,Magento_Company,
Invalid attribute value. Rejected date&time and Rejected Reason can be changed only when a company status is changed to Rejected.,無效的屬性值。只有當公司狀態更改為“已拒絕”時，才能更改“拒絕日期和時間”和“被拒絕原因”。,module,Magento_Company,
Could not save company: %1,無法保存公司：%1,module,Magento_Company,
Cannot delete structure with id %1,無法刪除ID為%1的結構,module,Magento_Company,
Could not create team,無法建立團隊,module,Magento_Company,
This team has child users or teams aligned to it and cannot be deleted. Please re-align the child users or teams first.,該小組的子用戶或小組與之匹配，不能刪除。請首先重新排列兒童用戶或團隊。,module,Magento_Company,
Could not update team,無法更新團隊,module,Magento_Company,
Cannot delete team with id %1,無法刪除ID為%1的團隊,module,Magento_Company,
You cannot assign a different role to a company admin.,您不能為公司管理員分配其他角色。,module,Magento_Company,
You cannot assign multiple roles to a user.,您不能為用戶分配多個角色。,module,Magento_Company,
Cannot delete the company admin. Delete operation has been stopped. Please repeat the action for the other customers.,無法刪除公司管理員。刪除操作已停止。請為其他客戶重複該操作。,module,Magento_Company,
Something went wrong,出現錯誤,module,Magento_Company,
This customer company account is blocked and customer cannot place orders.,此客戶公司帳戶已被凍結，客戶無法下訂單。,module,Magento_Company,
The consumer isn't authorized to access resource.,消費者無權訪問資源。,module,Magento_Company,
 - Duplicated,-複製,module,Magento_Company,
message,信息,module,Magento_Company,
Exception message,異常消息,module,Magento_Company,
test,測試,module,Magento_Company,
phrase,phrase,module,Magento_Company,
exception,例外,module,Magento_Company,
Localized Exception.,本地化異常。,module,Magento_Company,
Error message,錯誤信息,module,Magento_Company,
No such entity.,沒有這樣的實體。,module,Magento_Company,
error message,錯誤信息,module,Magento_Company,
Could not save role,無法保存角色,module,Magento_Company,
"""%fieldName"" is required. Enter and try again.""%fieldName"" is required. Enter and try again.",“%fieldName”是必需的。 輸入並重試。“%fieldName”為必填項。 輸入並重試。,module,Magento_Company,
Cannot delete team,無法刪除團隊,module,Magento_Company,
Role Name,角色名稱,module,Magento_Company,
Role Name 15,角色名稱15,module,Magento_Company,
Edit,編輯,module,Magento_Company,
Delete,刪除,module,Magento_Company,
Duplicate,複製,module,Magento_Company,
Company Name,公司名稱,module,Magento_Company,
Customer Type:,客戶類型：,module,Magento_Company,
Company:,公司：,module,Magento_Company,
Company Information,公司信息,module,Magento_Company,
Company Legal Name,公司法定名稱,module,Magento_Company,
Company Email,公司電郵,module,Magento_Company,
VAT/TAX ID,增值稅/稅號,module,Magento_Company,
Re-seller ID,轉銷商編號,module,Magento_Company,
Legal Address,合法地址,module,Magento_Company,
Street Address,首行地址,module,Magento_Company,
City,城市,module,Magento_Company,
Country,國家,module,Magento_Company,
State/Province,州/省,module,Magento_Company,
"Please select a region, state or province.",請選擇一個地區，州或省。,module,Magento_Company,
ZIP/Postal Code,郵遞區號,module,Magento_Company,
Phone Number,電話號碼,module,Magento_Company,
Company Administrator,公司管理員,module,Magento_Company,
Job Title,職稱,module,Magento_Company,
Email,電郵,module,Magento_Company,
Submit,提交,module,Magento_Company,
New Company Account,新公司帳戶,module,Magento_Company,
"If you represent a company, you will want to use our company account area. Creating a company account provides all company members with access to B2B features like quoting, company users management, quick order, and more.",如果您代表一家公司，則需要使用我們的公司帳戶區。 建立公司帳戶後，所有公司成員都可以使用B2B功能，例如報價，公司用戶管理，快速訂購等。,module,Magento_Company,
Create a Company Account,建立公司帳戶,module,Magento_Company,
Business Structure,業務架構,module,Magento_Company,
Expand All,全部展開,module,Magento_Company,
Collapse All,全部收縮,module,Magento_Company,
Add User,添加用戶,module,Magento_Company,
Add Team,新增團隊,module,Magento_Company,
Edit Selected,編輯所選,module,Magento_Company,
Delete Selected,刪除所選,module,Magento_Company,
Error,錯誤 ,module,Magento_Company,
User Role,用戶角色,module,Magento_Company,
First Name,名字,module,Magento_Company,
Last Name,姓氏,module,Magento_Company,
Status,狀態,module,Magento_Company,
Team Title,Team Title,module,Magento_Company,
Description,描述,module,Magento_Company,
You don't have a company account yet.,您還沒有公司帳戶。,module,Magento_Company,
Account Information,帳戶資訊,module,Magento_Company,
VAT/TAX ID: ,增值稅/稅號：,module,Magento_Company,
Re-seller ID: ,轉售者編號：,module,Magento_Company,
You have no other address entries in your address book.,您的地址簿中沒有其他地址條目。,module,Magento_Company,
T: %1,電話：%1,module,Magento_Company,
Contacts,聯絡人,module,Magento_Company,
Sales Representative,銷售代表,module,Magento_Company,
Role Information,角色信息,module,Magento_Company,
Role Permissions,角色權限,module,Magento_Company,
Save Role,保存角色,module,Magento_Company,
Add New User,添加新用戶,module,Magento_Company,
Company,公司,module,Magento_Company,
Create an Account,建立一個帳戶,module,Magento_Company,
Change,更改 ,module,Magento_Company,
This action will replace your Company Admin.,此操作將取代您的公司管理員。,module,Magento_Company,
* Your latest changes on the company profile have not been saved yet.,*您在公司資料上的最新更改尚未保存。,module,Magento_Company,
"Dear %name,",尊敬的%name，,module,Magento_Company,
"You have been assigned to <a href=""%customer_url"">%company_name</a> as the Company Admin.","您已被分配為公司管理員<a href=""%customer_url"">%company_name </a>。",module,Magento_Company,
"When you sign in to your account, you can:",登錄帳戶後，您可以：,module,Magento_Company,
* Create and manage company users and teams,*建立和管理公司用戶和團隊,module,Magento_Company,
* Manage user permissions for the store,*管理商店的用戶權限,module,Magento_Company,
* Create and manage company shipping and billing addresses,*建立和管理公司的送貨和帳單地址,module,Magento_Company,
"You've been added to the <a href=%customer_url>%company_name</a> as the company member.,module,Magento_Company
Once you enter your account,,module,Magento_Company
the company's shared resources will be available for you.","“您已作為公司成員添加到<a href=%customer_url>%company_name </a>。，module，Magento_Company
輸入帳戶，模塊，Magento_Company後
公司的共享資源將可供您使用。”
Once you enter your account,,module,Magento_Company
the company's shared resources will be available for you.",module,Magento_Company,
"If this is a mistake,,module,Magento_Company
please contact the company Admin at %company_admin_email.","如果這是一個錯誤，模塊，Magento_Company
please contact the company Admin at %company_admin_email.",module,Magento_Company,
"Your account is now active. You can use it to login to the <a href=""%customer_url"">website</a>.","您的帳戶現已激活。 您可以使用它登錄<a href=""%customer_url"">網站</a>。",module,Magento_Company,
Your account is no longer active. You will not be able to use it for login.,您的帳戶不再有效。 您將無法使用它進行登錄。,module,Magento_Company,
"If this is a mistake, please contact the seller.",如果這是一個錯誤，請與賣家聯繫。,module,Magento_Company,
"Your account has been set to inactive and you cannot now access the company account. If you think this is a mistake, please contact your manager for details.",您的帳戶已設置為無效，並且現在無法訪問公司帳戶。 如果您認為這是一個錯誤，請與您的經理聯繫以獲取詳細信息。,module,Magento_Company,
A company registration request has been submitted by customer %customer. The account is temporarily locked until you approve or reject this company.,客戶%customer已提交公司註冊請求。 在您批准或拒絕該公司之前，該帳戶已被暫時鎖定。,module,Magento_Company,
Company: %company,公司：%company,module,Magento_Company,
"Your company registration request (for the <strong>%company_name</strong>),module,Magento_Company
has been approved and you have been set as the Company Admin.,module,Magento_Company
You can now create and manage your company structure.,module,Magento_Company
Your company members are able to request quotes, create requisition lists,,module,Magento_Company
and use other B2B features.","您的公司註冊請求（針對<strong>%company_name </ strong>）模塊，Magento_Company
已被批准，您已被設置為Company Admin。，module，Magento_Company
現在，您可以建立和管理您的公司結構。，module，Magento_Company
您的公司成員能夠請求報價，建立請購單，模塊，Magento_Company
並使用其他B2B功能。",module,Magento_Company,
"The status of your company <strong>%company_name</strong>,module,Magento_Company
is now <strong>Active</strong>.,module,Magento_Company
Once you login, you will be able to place orders on behalf of your company,module,Magento_Company
and use other B2B features.","您的公司<strong>%company_name </ strong>，模塊，Magento_Company的狀態
現在是<strong>有效</ strong>。，模塊，Magento_Company
登錄後，您將能夠代表您的公司，模塊，Magento_Company下訂單
並使用其他B2B功能。",module,Magento_Company,
"Your account type has been changed from Company Admin to a regular user account. If you think this is a mistake, please contact your manager for details.",您的帳戶類型已從“公司管理員”更改為普通用戶帳戶。 如果您認為這是一個錯誤，請與您的經理聯繫以獲取詳細信息。,module,Magento_Company,
"%name,","%name,",module,Magento_Company,
You have been assigned to %company_name as the Sales Representative.,您已被分配給%company_name作為銷售代表。,module,Magento_Company,
"When you sign in to your account, you will be able to:",登錄帳戶後，您將能夠：,module,Magento_Company,
* View and manage company quotes in Admin Panel,*在管理面板中查看和管理公司報價,module,Magento_Company,
* View and edit company profile in Admin Panel,*在管理面板中查看和編輯公司資料,module,Magento_Company,
"Your company account <strong>%company_name</strong> has been blocked.,module,Magento_Company
Your company members can continue using the website,,module,Magento_Company
but they will not be able to place orders.","您的公司帳戶<strong>%company_name </ strong>已被阻止。，module，Magento_Company
Your company members can continue using the website,,module,Magento_Company
but they will not be able to place orders.",module,Magento_Company,
"If you have any questions, please contact the seller.",如有任何疑問，請聯繫賣家。,module,Magento_Company,
"Your company account <strong>%company_name</strong> has been suspended, pending approval from the seller.",您的公司帳戶<strong>%company_name </ strong>已被暫停，尚待賣方批准。,module,Magento_Company,
"Your company registration request (for the <strong>%company_name</strong>) has been rejected,module,Magento_Company
for the following reason:","您的公司註冊請求（針對<strong>%company_name </ strong>）已被拒絕，模塊，Magento_Company
for the following reason:",module,Magento_Company,
"This action cannot be undone. Are you sure you want to delete this company? After the company is deleted, all the company members will be set to Inactive.",此操作無法撤消。 您確定要刪除該公司嗎？ 刪除公司後，所有公司成員將被設置為非活動狀態。,module,Magento_Company,
Delete a Company?,刪除公司？,module,Magento_Company,
Cancel,取消,module,Magento_Company,
Are you sure you want to do this?,你確定你想要這樣做？,module,Magento_Company,
Sorry! You cannot delete this user: The user is the company admin.,對不起！ 您不能刪除該用戶：該用戶是公司管理員。,module,Magento_Company,
Cannot Delete the Company Admin,無法刪除公司管理員,module,Magento_Company,
Done,完成,module,Magento_Company,
No results,沒結果,module,Magento_Company,
options,選項,module,Magento_Company,
Proceed,繼續,module,Magento_Company,
Change Company Status?,更改公司狀態？,module,Magento_Company,
Change status,變更狀態,module,Magento_Company,
Popup title,彈出標題,module,Magento_Company,
Cannot delete the user,無法刪除用戶,module,Magento_Company,
This user cannot be deleted because he/she is a company admin.,無法刪除此用戶，因為他/她是公司管理員。,module,Magento_Company,
Edit User,編輯用戶,module,Magento_Company,
Cannot Delete User,無法刪除用戶,module,Magento_Company,
Delete this user?,刪除此用戶？,module,Magento_Company,
This action cannot be undone. Are you sure you want to delete this user?,此操作無法撤消。 您確定要刪除該用戶嗎？,module,Magento_Company,
Edit Team,編輯團隊,module,Magento_Company,
Cannot Delete This Team,無法刪除該團隊,module,Magento_Company,
Delete this team?,刪除這個團隊？,module,Magento_Company,
This action cannot be undone. Are you sure you want to delete this team?,此操作無法撤消。 您確定要刪除該團隊嗎？,module,Magento_Company,
Delete This Role?,刪除此角色？,module,Magento_Company,
This action cannot be undone. Are you sure you want to delete this role?,此操作無法撤消。 您確定要刪除此角色嗎？,module,Magento_Company,
Cannot Delete Role,無法刪除角色,module,Magento_Company,
Cannot Delete Customer,無法刪除客戶,module,Magento_Company,
Set Inactive,設為無效,module,Magento_Company,
Select Delete to permanently delete the user account and content. User's orders and quotes are still visible for the merchant. Select Set Inactive to temporarily lock the user. The user’s content is still available to parent users.,選擇刪除以永久刪除用戶帳戶和內容。 用戶的訂單和報價對於商家仍然可見。 選擇設置為非活動可暫時鎖定用戶。 父用戶仍然可以使用該用戶的內容。,module,Magento_Company,
"User with this email already exists in the system. Enter a different email address to continue. If you want to use your current account as an administrator account, please contact the seller.",使用此電子郵件的用戶已存在於系統中。 輸入其他電子郵件地址以繼續。 如果要將當前帳戶用作管理員帳戶，請與賣家聯繫。,module,Magento_Company,
Enable Company,啟用公司,module,Magento_Company,
Company Configuration,公司配置,module,Magento_Company,
General,一般,module,Magento_Company,
Allow Company Registration from the Storefront,允許從店面註冊公司,module,Magento_Company,
Email Options - Company Registration,電子郵件選項-公司註冊,module,Magento_Company,
Company Registration Email Recipient,公司註冊電子郵件收件人,module,Magento_Company,
Send Company Registration Email Copy To,發送公司註冊電子郵件副本到,module,Magento_Company,
Comma-separated,逗號分隔,module,Magento_Company,
Send Email Copy Method,發送電子郵件複製方法,module,Magento_Company,
Default Company Registration Email,默認公司註冊電子郵件,module,Magento_Company,
Customer-Related Emails,客戶相關電子郵件,module,Magento_Company,
Default 'Sales Rep Assigned' Email,默認的“銷售代表已分配”電子郵件,module,Magento_Company,
This email is sent to the company's Sales Rep and the Company Admin.,該電子郵件將發送給公司的銷售代表和公司管理員。,module,Magento_Company,
Default 'Assign Company to Customer' Email,默認的“將公司分配給客戶”電子郵件,module,Magento_Company,
This email is sent to the customer only.,該電子郵件僅發送給客戶。,module,Magento_Company,
Default 'Assign Company Admin' Email,默認的“分配公司管理員”電子郵件,module,Magento_Company,
Default 'Company Admin Inactive' Email,默認的“公司管理員無效”電子郵件,module,Magento_Company,
Default 'Company Admin Changed To Member' Email,默認的“公司管理員已更改為會員”電子郵件,module,Magento_Company,
Default 'Customer Status Active' Email,默認的“客戶狀態有效”電子郵件,module,Magento_Company,
Default 'Customer Status Inactive' Email,默認的“客戶狀態無效”電子郵件,module,Magento_Company,
Company Status Change,公司狀態變更,module,Magento_Company,
Send Company Status Change Email Copy To,發送公司狀態更改電子郵件副本到,module,Magento_Company,
Comma-separated. The recipient(s) will get a copy of an email which is by default sent to the Company Admin only.,以逗號分隔。收件人將收到一封電子郵件的副本，默認情況下，該副本僅發送給公司管理員。,module,Magento_Company,
"Default 'Company Status Change To Active 1"" Email",默認“公司狀態更改為活動1”電子郵件,module,Magento_Company,
This email is sent when company status changes from Pending Approval to Active.,當公司狀態從“待批准”更改為“有效”時，將發送此電子郵件。,module,Magento_Company,
"Default 'Company Status Change To Active 2"" Email",默認“公司狀態更改為活動2”電子郵件,module,Magento_Company,
This email is sent when company status changes from Rejected or Blocked to Active.,當公司狀態從“已拒絕”或“已阻止”變為“活動”時，將發送此電子郵件。,module,Magento_Company,
"Default 'Company Status Change To Rejected"" Email",默認“公司狀態更改為已拒絕”電子郵件,module,Magento_Company,
This email is sent when company status changes to Rejected.,公司狀態更改為“已拒絕”時，將發送此電子郵件。,module,Magento_Company,
"Default 'Company Status Change To Blocked"" Email",默認“公司狀態更改為已阻止”電子郵件,module,Magento_Company,
This email is sent when company status changes Blocked.,公司狀態更改為“已阻止”時，將發送此電子郵件。,module,Magento_Company,
"Default 'Company Status Change To Pending Approval"" Email",默認“公司狀態更改為待批准”電子郵件,module,Magento_Company,
This email is sent when company status changes to Pending Approval.,當公司狀態更改為“待批准”時，將發送此電子郵件。,module,Magento_Company,
All,全部,module,Magento_Company,
Account Information (View),帳戶信息（查看）,module,Magento_Company,
Legal Address (View),法定地址（查看）,module,Magento_Company,
Contacts (View),聯繫人（查看）,module,Magento_Company,
Company User Management,公司用戶管理,module,Magento_Company,
View roles and permissions,查看角色和權限,module,Magento_Company,
Manage roles and permissions,管理角色和權限,module,Magento_Company,
View users and teams,查看用戶和團隊,module,Magento_Company,
Manage users and teams,管理用戶和團隊,module,Magento_Company,
Sales,銷售量,module,Magento_Company,
Checkout (place order),結帳（下訂單）,module,Magento_Company,
Use Pay On Account method,使用按帳戶付款方式,module,Magento_Company,
View orders,查看訂單,module,Magento_Company,
View orders of subordinate users,查看下級用戶的訂單,module,Magento_Company,
Are you sure you want to set the selected companies as active?,您確定要將選定的公司設置為活動公司嗎？,module,Magento_Company,
Set a Company as Active,將公司設為有效,module,Magento_Company,
Set Active,設為有效,module,Magento_Company,
Are you sure you want to block the selected companies?,您確定要阻止所選公司嗎？,module,Magento_Company,
Block a Company,阻止公司,module,Magento_Company,
Block,堵塞,module,Magento_Company,
"This action cannot be undone. Are you sure you want to delete the selected companies? After the company is deleted, all the company members will be set to Inactive.",此操作無法撤消。 您確定要刪除所選的公司嗎？ 刪除公司後，所有公司成員將被設置為非活動狀態。,module,Magento_Company,
ID,編號,module,Magento_Company,
Reseller ID,經銷商編號,module,Magento_Company,
Comment,評論,module,Magento_Company,
ZIP,壓縮,module,Magento_Company,
Customer Group,客戶群,module,Magento_Company,
Company Admin,公司管理員,module,Magento_Company,
Gender,性別,module,Magento_Company,
Customer Type,客戶類型,module,Magento_Company,
"Are you sure you want to temporarily disable this company account? If you confirm, login for all company members will be blocked.",您確定要暫時禁用該公司帳戶嗎？ 如果您確認，將阻止所有公司成員的登錄。,module,Magento_Company,
"Are you sure you want to set this company to active? If you confirm, the company members will be able to operate within their company account.>",您確定要將此公司設置為活動狀態嗎？ 如果您確認，公司成員將可以在其公司帳戶中進行操作。>,module,Magento_Company,
"Are you sure you want to reject this company? If you confirm, login for all company members will be blocked.",您確定要拒絕這家公司嗎？ 如果您確認，將阻止所有公司成員的登錄。,module,Magento_Company,
Please specify the reason,請說明原因,module,Magento_Company,
The reason will appear in the 'Rejected' email sent to the Company Admin. It will also be saved and displayed in Admin Panel (in the company profile).,原因將顯示在發送給公司管理員的“已拒絕”電子郵件中。 它還將被保存並顯示在“管理面板”中（在公司資料中）。,module,Magento_Company,
"Are you sure you want to block this company? If you proceed, the company members will not be able to place orders.",您確定要阻止這家公司嗎？ 如果繼續，公司成員將無法下訂單。,module,Magento_Company,
Reason for Rejection,拒絕的原因,module,Magento_Company,
VAT / TAX ID,增值稅/稅號,module,Magento_Company,
Website,網站,module,Magento_Company,
Prefix,字首,module,Magento_Company,
Middle Name/Initial,中間名/姓名首字母,module,Magento_Company,
Suffix,後綴,module,Magento_Company,
Advanced Settings,高級設置,module,Magento_Company,
Change Customer Group?,更改客戶組？,module,Magento_Company,
This action will change the customer group for all members of this company. Would you like to proceed?,此操作將更改該公司所有成員的客戶組。 您想繼續嗎？,module,Magento_Company,
The user <%- username %> is the company admin and cannot be set to inactive. You must set another user as the company admin first.,用戶<%-用戶名%>是公司管理員，不能設置為非活動狀態。 您必須首先將另一個用戶設置為公司管理員。,module,Magento_Company,
Customer Active,客戶活躍,module,Magento_Company,
"This customer is a user of a different company. If you proceed, the customer will be unlinked from the current company and linked to the selected company.",該客戶是另一家公司的用戶。 如果繼續，則該客戶將與當前公司斷開鏈接，並鏈接到所選公司。,module,Magento_Company,
Change Company?,換公司？,module,Magento_Company,
Associate to Company,關聯公司,module,Magento_Company,
My Orders,我的訂單,module,Magento_Company,
Create New Customer,建立新客戶,module,Magento_Company,
Create New Company Account,建立新的公司帳戶,module,Magento_Company,
Name,名稱,module,Magento_Company,
Role,角色,module,Magento_Company,
Team,團隊,module,Magento_Company,
Users,用戶數,module,Magento_Company,
%fieldName is a required field.,%fieldName 是必填的欄位。,module,Magento_Company,
%fieldName is a required field,%fieldName是必填字段,module,Magento_Company,
Consumer is not authorized to access resource,消費者無權訪問資源,module,Magento_Company,
"Your company account is blocked and you cannot place orders. If you have questions, please contact your company administrator.",您的公司帳戶已被凍結，您無法下訂單。 如有疑問，請聯繫您的公司管理員。,module,Magento_Company,
Reimburse Balance,償還餘額,module,Magento_CompanyCredit,
Are you sure you want to cancel this order? The order amount will not be reverted to %1 because the company is not active.,您確定要取消此訂單嗎？ 由於該公司未處於活動狀態，因此訂單金額將不會恢復為%1。,module,Magento_CompanyCredit,
Are you sure you want to cancel this order? The order amount will not be reverted to %1 because the company associated with this customer does not exist.,您確定要取消此訂單嗎？ 訂單金額將不會還原為%1，因為與此客戶關聯的公司不存在。,module,Magento_CompanyCredit,
Page not found.,找不到頁面。,module,Magento_CompanyCredit,
Something went wrong. Please try again later.,出問題了。 請稍後再試。,module,Magento_CompanyCredit,
History record no longer exists.,歷史記錄不再存在。,module,Magento_CompanyCredit,
Unable to retrieve currency rates at this moment. Please try again later or contact store administrator.,目前無法獲取貨幣匯率。 請稍後重試或聯繫商店管理員。,module,Magento_CompanyCredit,
A total of %1 record(s) were updated.,總共%1個記錄已更新。,module,Magento_CompanyCredit,
Unable to convert company credit. Please try again later or contact store administrator.,無法轉換公司信用。 請稍後重試或聯繫商店管理員。,module,Magento_CompanyCredit,
Company Credit,公司信用,module,Magento_CompanyCredit,
Order Payment should be provided,應提供訂單付款,module,Magento_CompanyCredit,
Order is canceled. We reverted %1 to the company credit.,訂單被取消。 我們已將%1恢復為公司信用。,module,Magento_CompanyCredit,
Order is canceled. The order amount is not reverted to the company credit.,訂單被取消。 訂單金額未還原為公司貸方。,module,Magento_CompanyCredit,
Order is cancelled. The order amount is not reverted to the company credit because the company to which this customer belongs does not exist.,訂單被取消。 由於該客戶所屬的公司不存在，所以訂單金額未還原為公司貸方。,module,Magento_CompanyCredit,
